timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1744890651805,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108584,Scenario 2 - Rent Cars 2-29,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108584,0,0,0
1744890651805,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110868584,Scenario 2 - Rent Cars 2-29,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110868584,0,0,0
1744890651904,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1087,Scenario 2 - Rent Cars 2-30,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1087,0,0,0
1744890651904,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108887,Scenario 2 - Rent Cars 2-30,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108887,0,0,0
1744890651904,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110898887,Scenario 2 - Rent Cars 2-30,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110898887,0,0,0
1744890652004,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1090,Scenario 2 - Rent Cars 2-31,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1090,0,0,0
1744890652005,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}110919,Scenario 2 - Rent Cars 2-31,text,false,,1191,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}110919,0,0,0
1744890652005,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111092919,Scenario 2 - Rent Cars 2-31,text,false,,1198,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111092919,0,0,0
1744890652103,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1093,Scenario 2 - Rent Cars 2-32,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1093,0,0,0
1744890652104,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1109493,Scenario 2 - Rent Cars 2-32,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1109493,0,0,0
1744890652104,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110959493,Scenario 2 - Rent Cars 2-32,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110959493,0,0,0
1744890652204,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1096,Scenario 2 - Rent Cars 2-33,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1096,0,0,0
1744890652205,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1109796,Scenario 2 - Rent Cars 2-33,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1109796,0,0,0
1744890652205,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110989796,Scenario 2 - Rent Cars 2-33,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110989796,0,0,0
1744890652305,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1099,Scenario 2 - Rent Cars 2-34,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1099,0,0,0
1744890652306,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1110099,Scenario 2 - Rent Cars 2-34,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1110099,0,0,0
1744890652306,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111110199,Scenario 2 - Rent Cars 2-34,text,false,,1198,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111110199,0,0,0
1744890652405,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1102,Scenario 2 - Rent Cars 2-35,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1102,0,0,0
1744890652405,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111032,Scenario 2 - Rent Cars 2-35,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111032,0,0,0
1744890652406,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111110432,Scenario 2 - Rent Cars 2-35,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111110432,0,0,0
1744890652505,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1105,Scenario 2 - Rent Cars 2-36,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1105,0,0,0
1744890652505,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111065,Scenario 2 - Rent Cars 2-36,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111065,0,0,0
1744890652505,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111110765,Scenario 2 - Rent Cars 2-36,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111110765,0,0,0
1744890652603,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1108,Scenario 2 - Rent Cars 2-37,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1108,0,0,0
1744890652603,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111098,Scenario 2 - Rent Cars 2-37,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1111098,0,0,0
1744890652604,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111111098,Scenario 2 - Rent Cars 2-37,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1111111098,0,0,0
1744890652705,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1111,Scenario 2 - Rent Cars 2-38,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1111,0,0,0
1744890652706,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11111112,Scenario 2 - Rent Cars 2-38,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11111112,0,0,0
1744890652706,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111111121113,Scenario 2 - Rent Cars 2-38,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111111121113,0,0,0
1744890652802,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1114,Scenario 2 - Rent Cars 2-39,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1114,0,0,0
1744890652802,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11141115,Scenario 2 - Rent Cars 2-39,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11141115,0,0,0
1744890652802,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111411151116,Scenario 2 - Rent Cars 2-39,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111411151116,0,0,0
1744890652901,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1117,Scenario 2 - Rent Cars 2-40,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1117,0,0,0
1744890652902,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11171118,Scenario 2 - Rent Cars 2-40,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11171118,0,0,0
1744890652902,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111711181119,Scenario 2 - Rent Cars 2-40,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111711181119,0,0,0
1744890653004,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1120,Scenario 2 - Rent Cars 2-41,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1120,0,0,0
1744890653004,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1121121,Scenario 2 - Rent Cars 2-41,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1121121,0,0,0
1744890653004,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}11211211122,Scenario 2 - Rent Cars 2-41,text,false,,1200,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}11211211122,0,0,0
1744890653105,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1123,Scenario 2 - Rent Cars 2-42,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1123,0,0,0
1744890653105,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11231124,Scenario 2 - Rent Cars 2-42,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11231124,0,0,0
1744890653105,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}112311241125,Scenario 2 - Rent Cars 2-42,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}112311241125,0,0,0
1744890653204,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1126,Scenario 2 - Rent Cars 2-43,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1126,0,0,0
1744890653204,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11261127,Scenario 2 - Rent Cars 2-43,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11261127,0,0,0
1744890653204,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}112611271128,Scenario 2 - Rent Cars 2-43,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}112611271128,0,0,0
1744890653305,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1129,Scenario 2 - Rent Cars 2-44,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1129,0,0,0
1744890653306,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11291130,Scenario 2 - Rent Cars 2-44,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11291130,0,0,0
1744890653306,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}11291131131,Scenario 2 - Rent Cars 2-44,text,false,,1200,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}11291131131,0,0,0
1744890653406,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1132,Scenario 2 - Rent Cars 2-45,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1132,0,0,0
1744890653406,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11321133,Scenario 2 - Rent Cars 2-45,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11321133,0,0,0
1744890653407,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113211331134,Scenario 2 - Rent Cars 2-45,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113211331134,0,0,0
1744890653501,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1135,Scenario 2 - Rent Cars 2-46,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1135,0,0,0
1744890653502,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11351136,Scenario 2 - Rent Cars 2-46,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11351136,0,0,0
1744890653502,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113511361137,Scenario 2 - Rent Cars 2-46,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113511361137,0,0,0
1744890653605,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1138,Scenario 2 - Rent Cars 2-47,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1138,0,0,0
1744890653606,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11381139,Scenario 2 - Rent Cars 2-47,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11381139,0,0,0
1744890653606,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113811391140,Scenario 2 - Rent Cars 2-47,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}113811391140,0,0,0
1744890653707,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1141,Scenario 2 - Rent Cars 2-48,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1141,0,0,0
1744890653707,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11411142,Scenario 2 - Rent Cars 2-48,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11411142,0,0,0
1744890653707,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114111421143,Scenario 2 - Rent Cars 2-48,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114111421143,0,0,0
1744890653806,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1144,Scenario 2 - Rent Cars 2-49,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1144,0,0,0
1744890653807,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11441145,Scenario 2 - Rent Cars 2-49,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11441145,0,0,0
1744890653807,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114411451146,Scenario 2 - Rent Cars 2-49,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114411451146,0,0,0
1744890653905,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1147,Scenario 2 - Rent Cars 2-50,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1147,0,0,0
1744890653905,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}11471148,Scenario 2 - Rent Cars 2-50,text,false,,1193,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}11471148,0,0,0
1744890653905,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114711481149,Scenario 2 - Rent Cars 2-50,text,false,,1201,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}114711481149,0,0,0
